longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,bedrooms_per_rooms,bedrooms_per_household,ocean_proximity,median_house_value
-1.3026915064641977,1.062545537062955,-1.3938737704946207,-0.717205179124433,-0.5351876829006449,-0.7519415334467958,-0.6293461858916396,-0.08692102288873192,1.5108871339606693,0.2285360256347416,NEAR BAY,387200.0
-1.5295889049518843,1.1044269927718053,0.5283148699316115,-0.9486472138027129,-0.8245035697808922,-1.0288122562906192,-0.8730528329289647,-0.6027160598970938,2.424828611738212,0.10855550877583031,NEAR BAY,231300.0
-1.4388299455568139,1.1044269927718053,-0.6948960830668999,-0.19488463393609712,0.07610878776568417,-0.029521924303527017,0.10690442147375334,-0.8670321328687755,0.8439565008350239,-0.09339694515445916,NEAR BAY,120700.0
-1.5346310693627243,1.0858130124567604,1.3146647682877974,-0.22460287185198521,-0.4325272069108797,-0.4989242882633632,-0.4164235363748186,1.8764506031750787,-0.8708176673089553,-0.11332553768691792,NEAR BAY,393200.0
-1.413619123502628,1.0578920419841913,1.6641536120016578,-0.63165267603324,-0.5211885270838588,-0.5798557303254039,-0.48312219766924447,-0.7471335354158611,0.7781018699659443,-0.1851273493707949,NEAR BAY,165900.0
-1.3279023285183906,1.12304097308685,1.3146647682877974,-0.20028794992080406,-0.42086124373022454,-0.5185182163415415,-0.3292022100667233,0.27591986115908673,-0.9041674526208214,-0.2828029387566034,NEAR BAY,172400.0
-1.408576959091788,1.0485850518266706,1.926270244787053,-0.6933405335253108,-0.7078439379743409,-0.7374590648672728,-0.6934795140593567,-0.789046696088641,0.04067389502917416,-0.16059845086790991,NEAR BAY,93800.0
-1.3783239726267622,1.1649224287957036,1.4894091901447275,0.15452979974161724,0.03644451295145671,-0.1019342672011424,0.0068564295321145875,-0.14963030003621425,-0.49808177182338736,0.006157498998918864,NEAR BAY,111900.0
-1.282522848820852,1.053238546905431,-0.17066281749610931,0.15047731275308704,-0.36019823519081784,-0.27913152982118944,-0.34202887570026674,2.295582209902879,-1.5364337079307897,-0.10911875131714151,NEAR BAY,494000.0
-1.3531131505725764,1.0020501010390568,0.8778037136454719,-0.5812217268426422,-0.6075166546207067,-0.543223603918375,-0.642172851525183,-0.7656189722822633,-0.10400937110259122,0.024167851158430557,NEAR BAY,91800.0
-1.3127758352858778,0.9834361207240119,0.7030592917885417,-0.003066916479001362,-0.374197391007604,-0.32939421489129894,-0.3651168738406449,0.9376086412137411,-1.267739124867742,-0.0894460846062513,NEAR BAY,266400.0
-1.3127758352858778,0.8391777732824098,-0.4327794502815046,-0.531691330316162,-0.25987095183718373,-0.6906040194629334,-0.10088756178965023,-0.10983526233770957,1.4654725488527791,-0.358235219532628,NEAR BAY,197200.0
-1.282522848820852,0.9415546650151584,0.7030592917885417,-0.2691802287258173,-0.45585913327218996,-0.40180655778891433,-0.40872753699469255,0.6558982856351321,-0.8126148089690306,-0.1928231728933598,NEAR BAY,198700.0
-1.5497575625952373,1.1323479632443743,0.6156870808600766,-0.3524813501567157,-0.6005170767123136,-0.5602618022472257,-0.5806048564841746,1.820224066039772,-1.1128468473362163,-0.15251487752163656,NEAR BAY,324800.0
-1.408576959091788,1.0299710715116257,0.7030592917885417,-0.7752908259600324,-0.8478354961422024,-0.8567264531692275,-0.8730528329289647,-1.2068304063782662,-0.3639893651483846,-0.01683980575604875,NEAR BAY,118800.0
-1.413619123502628,1.0299710715116257,-0.08329060656764421,-0.8563405657306363,-0.9224976604983953,-0.9206196969024175,-0.9807968242507296,-1.2305148723633441,-0.2931274516949678,0.21222880031793492,NEAR BAY,82500.0
-1.4388299455568139,1.0904665075355207,1.3146647682877974,-0.20884320022992334,-0.2248730622952183,-0.41202947678622476,-0.16758622308407606,-0.3620202673658149,-0.17219454165312054,-0.17152226919999047,NEAR BAY,143900.0
-1.3077336708750378,0.9508616551726825,0.7904315027170068,-0.6996444021741355,-0.8128376066002371,-0.6906040194629334,-0.7268288447065696,1.310590841320211,-0.6563702968909212,-0.4581092466728774,NEAR BAY,177900.0
-1.5295889049518843,1.081159517378,1.751525822930123,-0.8450836574291636,-0.896832541500954,-0.9700304720560845,-0.9192288292097212,1.3876134949302203,-0.151696353482228,-0.036521057109727854,NEAR BAY,317800.0
-1.2976493420533648,1.0671990321417155,-0.5201516612099697,1.0424747265617882,2.4326333502580213,0.939099650691634,2.4336615673985316,-0.3779382824452167,1.9499426593716396,-0.013072786019082792,NEAR BAY,114300.0
-1.5396732337735644,1.0858130124567604,1.4020369792162626,0.14777565476073357,-0.1805424022087288,-0.4282157651986329,-0.20350088685799766,1.1870978533654961,-1.0556196367161716,-0.007799678429332039,NEAR BAY,431800.0
-1.3379866573400636,0.8531382585186943,-0.782268293995365,-0.27458354471052426,0.03644451295145671,-0.279983439737632,0.23260574468247897,0.24363453218755782,1.1038652341992305,-0.33561559451517353,NEAR BAY,378600.0
-1.3934504658592752,0.8950197142275478,-1.1317571377092255,-0.5393460279611635,-0.5981838840761826,-0.5082952973442311,-0.5575168583437964,0.4302860961024802,-0.29732392183201395,-0.21219024610040396,NEAR BAY,366000.0
-1.3178179996967105,1.1044269927718053,-0.782268293995365,0.7457426237349664,0.2510982354755112,0.23882969937587117,0.35061106851107854,1.286328705433058,-1.154969503113846,-0.17540858662461215,NEAR BAY,269600.0
-1.3732818082159222,1.025317576432862,2.013642455715518,0.07348005997101338,0.13443860366895985,-0.18116188943029807,0.10946975460046203,-0.5109949165565078,-0.003332525937294662,-0.0014607064919032794,NEAR BAY,216700.0
-1.3026915064641977,0.8345242782036495,0.2661982371462162,-0.4389344059120265,-0.1572104758474185,-0.46058834202344917,-0.15989022370395,-0.11843612532416052,1.287047807874281,-0.04848318714127457,NEAR BAY,352500.0
-1.3379866573400636,0.9694756354877273,0.004081604360820894,0.30041933132870413,0.15310414475800804,0.013925481435042214,0.25056307656943977,-0.03377539189782541,-0.5566235223618351,-0.18398535598297322,NEAR BAY,219200.0
-1.3026915064641977,0.9601686453302033,-0.5201516612099697,1.063187437836498,1.448026057810728,0.8419819202171852,1.3664829866877182,0.11937131769674292,0.34146791730604453,0.05132133258450426,NEAR BAY,179300.0
-1.272438519999179,1.081159517378,-0.782268293995365,0.06222315166954062,-0.4908570228141554,-0.3702858908805406,-0.4420768676419055,3.020943050275141,-1.7367849133711928,-0.2049327775538671,NEAR BAY,353600.0
-1.418661287913461,1.071852527220476,0.7030592917885417,-0.7059482708229603,-0.5585196092619551,-0.6684543616354275,-0.5292981939500008,-0.8308314856720711,1.2185918904145492,-0.16996279709860695,NEAR BAY,141700.0
-1.5447153981843973,1.1276944681656138,0.004081604360820894,1.0424747265617882,0.3817570230988487,0.3879139347533146,0.5968830486751124,1.8028297834328448,-1.3177177334163548,-0.2934699814396506,NEAR BAY,361500.0
-1.5195045761302115,1.0160105862753412,2.013642455715518,-0.33672167853465385,-0.28086968556236297,-0.36091488179967274,-0.17015155621078476,-0.0678579161202546,0.1562223610442109,-0.2814720395164406,NEAR BAY,348500.0
-1.3077336708750378,0.9834361207240119,0.965175924573937,-0.45334324853791164,-0.5888511135316585,-0.5892267394062718,-0.5344288602034182,0.8747709929769085,-0.6735148848871815,-0.2471755845091247,NEAR BAY,227000.0
-1.413619123502628,1.2486853402134073,0.965175924573937,-0.1629150143599145,-0.285536070834625,-0.17093897043298764,-0.2650688818990061,-0.05181152995150273,-0.5483921117817184,-0.10575929111005822,NEAR BAY,134200.0
-1.3228601641075506,0.8531382585186943,0.7030592917885417,0.411637585347255,-0.028884880860212046,-0.05763495154613064,0.07355509082654042,2.3192024903432817,-1.1945442245258848,-0.21674977094934333,NEAR BAY,451300.0
-1.282522848820852,1.0858130124567604,-0.5201516612099697,0.9195492879097057,0.17876926375544935,0.25586789770472185,0.2710857415831093,1.5422364720523138,-1.506740915539132,-0.17392037537451946,NEAR BAY,344800.0
-1.403534794680948,1.0392780616691464,1.926270244787053,-0.6550670453003034,-0.6191826178013619,-0.7689797317756465,-0.6293461858916396,-1.4139571590445161,0.34032194425119455,-0.060443176490997695,NEAR BAY,97200.0
-1.403534794680948,1.0485850518266706,1.1399203464308671,-0.8639952633756378,-0.8478354961422024,-0.9061372283228945,-0.8807488323090908,-1.4963072128625512,0.5795259987744584,0.024857913293106174,NEAR BAY,147500.0
-1.3077336708750378,0.9462081600939221,0.8778037136454719,-0.39480732537025326,-0.42786082163861766,0.05226142767495624,-0.4189888695015273,-0.027741950698374786,-0.19870804384849444,-0.09468637674289145,NEAR BAY,156600.0
-1.4337877811459738,1.081159517378,-0.08329060656764421,0.5480713139611048,0.5404141223557585,0.8854293259557544,0.591752382421695,-0.9364167066624587,-0.24689178663472824,-0.09324622105662196,NEAR BAY,122400.0
-1.3329444929292236,0.964822140408967,1.1399203464308671,-0.41506976031290427,-0.5351876829006449,-0.4759227205194148,-0.4933835301760792,0.1146215873907923,-0.5895307634800357,-0.19824766457093732,NEAR BAY,184000.0
-1.3077336708750378,1.0578920419841913,-0.25803502842457443,1.5580411267692404,1.8936658513117541,0.23627396962654357,1.9924242696046377,-0.49571875692385586,0.14755257155137302,-0.08463713250100616,NEAR BAY,102700.0
-1.4791672608435127,0.9927431108815327,2.013642455715518,0.3404939248819472,0.5170821959944483,0.6715999369286785,0.4147443966787957,-0.5141400082455831,0.19876352251259238,0.10457500177206126,NEAR BAY,246400.0
-1.3026915064641977,0.829870783124889,-0.08329060656764421,-0.6294012943729456,-0.5631859945342172,-0.7757950111071867,-0.5780395233574659,0.5618664626862461,0.49723415034271823,-0.04077088338854137,NEAR BAY,280200.0
-1.4942937540760255,1.0020501010390568,0.7030592917885417,-0.5884261481555847,-0.5725187650787413,0.2669427266184748,-0.5344288602034182,-0.3906470202908683,0.14520817076379894,-0.19789230972799104,NEAR BAY,313400.0
-1.3480709861617364,0.9973966059602963,1.751525822930123,-0.8311250911353373,-0.7568409833330925,-0.8005003986840202,-0.8807488323090908,-0.6829479907408533,1.0543876290105976,0.5227377434615483,NEAR BAY,98200.0
-1.3430288217509037,0.8717522388337392,0.965175924573937,-0.49972171073997934,-0.5748519577148723,-0.12067628536287815,-0.49594886330278787,-0.4088115294338956,-0.3851915503938627,-0.3055268036102953,NEAR BAY,151500.0
-1.2926071776425248,1.071852527220476,-0.25803502842457443,0.6552370809911254,1.102713547663336,0.19282656388797434,0.9329416882739503,-0.4726761463855282,0.6215199194842624,0.15190522919475472,NEAR BAY,271000.0
-1.4690829320218397,0.9927431108815327,1.3146647682877974,-0.5659123315526392,-0.3298667309211145,-0.37965689996140844,-0.37794353947418835,-0.8514350455127487,1.3638813023339473,0.052647211081229786,NEAR BAY,233000.0
-1.423703452324301,1.257992330370928,-0.17066281749610931,0.5462702086328691,0.44941960954664845,0.14341578873430738,0.4275710623123391,0.1354177038654948,-0.4291933757728502,-0.004300274302860796,NEAR BAY,187300.0
-1.277480684410012,1.0904665075355207,-0.6948960830668999,0.23512926318016217,0.15077095212187702,-0.13260302419307363,0.21721374592222686,0.27983517938426217,-0.407788898898176,-0.1407151770814807,NEAR BAY,267100.0
-1.272438519999179,1.1137339829293293,0.09145381528928599,-0.34662775783994987,-0.3415326941017697,-0.4725150808536447,-0.4061622038679839,0.06102665758716092,-0.049696845050384214,0.09694483150436004,NEAR BAY,144900.0
-1.4489142743784869,1.0997734976930449,0.2661982371462162,-0.7743902732959146,-0.5375208755367759,-0.3404690438050519,-0.5883008558643006,-1.1698595326454617,2.2228640103027195,0.07510183022036095,NEAR BAY,107800.0
-1.423703452324301,1.1183874780080898,-0.08329060656764421,0.4796293114881504,0.21843353856967682,0.20049375313595716,0.31726173786386563,0.5981954809723007,-0.7804505516740012,-0.17815008162225573,NEAR BAY,191100.0
-1.4489142743784869,1.0951200026142844,0.965175924573937,-0.7329648507464949,-0.6028502693484447,-0.596042018737812,-0.6703915159189785,-0.5889803533366422,1.178923391503361,0.14541566373298315,NEAR BAY,104700.0
-1.3127758352858778,0.9694756354877273,1.2272925573593323,-0.37634599575583794,-0.19687475066164598,-0.31320792647889084,-0.10858356116977629,-0.5499555421742375,0.7175308295331172,-0.2230842192291454,NEAR BAY,170300.0
-1.413619123502628,1.0299710715116257,2.013642455715518,-0.8599427763871076,-0.8338363403254163,-0.9333983456490555,-0.993623489884273,-1.789442595393311,0.6720606798257086,0.9762499721185527,NEAR BAY,86100.0
-1.3077336708750378,1.0904665075355207,1.4894091901447275,-0.21829900320316045,-0.4441931700915348,-0.4512173329425813,-0.3676822069673536,0.6649484474343081,-0.9330228875397512,-0.25704378121588567,NEAR BAY,232100.0
-1.4791672608435127,1.006703596117817,1.6641536120016578,-0.23405867482522233,0.6290754425287375,0.5131446924703671,0.763629701911177,-1.480517568872499,3.081170256101317,-0.17867279223058646,NEAR BAY,212500.0
-1.3682396438050894,1.0299710715116257,1.5767814010731926,0.13246625947073062,-0.25987095183718373,-0.3455805033037071,-0.21376221936483242,1.987234853284142,-1.2348697176726315,-0.15518674901892007,NEAR BAY,323500.0
-1.3379866573400636,0.8438312683611703,0.7030592917885417,-0.11293434150137546,-0.283202878198494,-0.4461058734439261,-0.19580488747787161,1.777797421009592,-0.6973174381482312,-0.23919205170888158,NEAR BAY,437100.0
-1.3631974793942494,1.006703596117817,1.5767814010731926,-0.7541278383532637,-0.721843093791127,-0.7178651367890945,-0.6986101803127741,-1.1322468034659072,0.47184476993036417,-0.19599108634885137,NEAR BAY,74100.0
-1.2976493420533648,0.9508616551726825,-0.6075238721384348,-0.4569454591943829,-0.22720625493134933,-0.5244815857566393,-0.20350088685799766,-0.08660009516535679,1.0779645707854615,-0.10636622799159934,NEAR BAY,350000.0
-1.3178179996967105,0.9880896158027722,0.2661982371462162,-0.031884601730771615,-0.42319443636635556,-0.4691074411878745,-0.40872753699469255,1.379461930756494,-1.351157842884812,-0.1080559402698096,NEAR BAY,330200.0
-1.3833661370376023,1.2719528156072124,0.3535704480746813,0.3467977935307719,0.06210963194889801,0.05566906734072638,0.07098975769983173,1.1860066991060212,-0.8686489329086915,-0.05891845692670886,NEAR BAY,325900.0
-1.4791672608435127,0.9927431108815327,1.838898033858588,-0.5384454752970457,-0.5585196092619551,-0.40436228753824194,-0.46003419952886626,0.2497321589316836,-0.08856519098461549,-0.3462114985931173,NEAR BAY,250300.0
-1.3077336708750378,0.9787826256452514,-0.17066281749610931,0.3296872929125333,0.49141707699700693,0.1468234284000775,0.5147923886204344,-0.12556072078308658,0.16818821610415624,-0.061664215373219186,NEAR BAY,209900.0
-1.3531131505725764,1.1556154386381794,-1.743362614208481,7.079329510475597,5.213798972526205,5.79583808433052,5.727549302092484,1.7549473671052889,-1.157724423445155,-0.17401839658247772,NEAR BAY,229200.0
-1.4640407676109997,1.0160105862753412,-2.0928514579223414,0.35760442550018573,1.4736911768081693,-0.026966194554199414,1.05094701210255,0.6556415434564321,2.3465394890597313,0.394617834038163,NEAR BAY,275000.0
-1.3279023285183906,0.8531382585186943,0.7904315027170068,0.24413478982134038,0.01311258659014644,-0.01503945572400394,0.16590708338805313,1.778567647545692,-0.7703126175899969,-0.2824637830022362,NEAR BAY,425500.0
-1.4842094252543527,0.9880896158027722,1.838898033858588,-0.6217465967279441,-0.6238490030736239,-0.5883748294898293,-0.7037408465661915,-0.010989523538197767,0.06464360279733568,0.20086780415461744,NEAR BAY,259800.0
-1.4489142743784869,1.0858130124567604,1.4894091901447275,-0.3506802448284801,-0.22953944756748035,-0.36261870163255777,-0.19837022060458032,-1.2300013880059442,0.43931303943785666,-0.1215390880515319,NEAR BAY,86100.0
-1.3581553149834165,1.1509619435594192,-1.4812459814230858,1.038422239573258,0.7037376068849304,0.5250714313005626,0.7533683694043423,1.052500766182005,-0.7989977585691483,-0.083535121866342,NEAR BAY,201800.0
-1.3077336708750378,1.071852527220476,0.4409426590031464,-0.7181057317885509,-0.8805001930480368,-0.8405401647568194,-0.86279150042213,0.8734872820834084,-1.0302618293493633,-0.24168157782419242,NEAR BAY,306800.0
-1.4388299455568139,1.0858130124567604,0.4409426590031464,-0.12644263146314277,0.2440986575671181,0.16982499614402594,0.19156041465513998,-1.4420704276121696,1.096759618232797,0.04182115302838503,NEAR BAY,88300.0
-1.2976493420533648,0.9834361207240119,0.7904315027170068,0.39227570306872184,0.0527768614043739,0.00455447235417434,0.05046709268616225,0.6071814572268013,-0.9777813767877761,-0.040686249313528794,NEAR BAY,248600.0
-1.413619123502628,1.0299710715116257,1.926270244787053,-0.8221195644941591,-0.8011716434195819,-0.7774988309400718,-0.9166634960830125,-1.2445715066471708,0.5183624749958757,0.5200501330422852,NEAR BAY,75000.0
-1.413619123502628,1.0439315567479102,0.7030592917885417,-0.3592354951375994,-0.2995352266514112,-0.38817599912583384,-0.24454621688533665,-0.9489328878740854,0.18699177270249714,-0.17933880635110427,NEAR BAY,132500.0
-1.3480709861617364,1.006703596117817,1.6641536120016578,-0.37949793008025035,-0.5608528018980862,-0.5040357477620184,-0.5318635270767095,0.6293896556843541,-0.846882350140492,-0.16984700246133813,NEAR BAY,164300.0
-1.3631974793942494,1.0346245665903862,0.4409426590031464,-0.37589571942377903,-0.6611800852517203,-0.7136055872068818,-0.6319115190183483,2.970493212160585,-1.2947139585296663,-0.19687505582159065,NEAR BAY,365900.0
-1.403534794680948,1.0113570911965808,-0.3454072393530395,1.354966501010672,1.6860117066960927,1.0370692910825254,1.646104297498965,0.6935110148146867,0.1833991345275488,0.014165847168167468,NEAR BAY,291700.0
-1.3581553149834165,0.9927431108815327,1.3146647682877974,0.632272988056121,0.762067422788206,1.076257147238882,0.6943657074900424,-0.7920634166883664,0.01476614077539808,0.05045567970939294,NEAR BAY,82400.0
-1.3934504658592752,1.0206640813541017,1.052548135502402,-0.9945753996727217,-0.976161091129409,-0.9299907059832854,-0.9910581567575644,-1.3408498236596822,1.224793145598938,-0.10155810362270831,NEAR BAY,112500.0
-1.3077336708750378,0.829870783124889,0.7904315027170068,-0.8500366970818115,-0.9738278984932779,-0.958103733225889,-0.9782314911240209,2.0147704519497207,-0.8801395685124019,-0.17182057731029285,NEAR BAY,383900.0
-1.4287456167351338,1.0858130124567604,1.1399203464308671,0.17389168202015037,-0.13621174212223927,-0.3149117463117759,-0.07266889739585468,0.9099446714588129,-0.9955418510738888,-0.1696865269827444,NEAR BAY,247300.0
-1.2926071776425248,0.9462081600939221,-1.9181070360654113,0.502143128091096,0.9067253662283298,0.6537098286833852,0.7251497050105467,-0.2606712923239776,0.6218759970560205,0.1803728252804518,NEAR BAY,162500.0
-1.4589986032001596,0.9927431108815327,-0.6075238721384348,-1.1481196289048101,-1.2141467400147736,-1.2077133387435515,-1.2578528019352677,-0.6829479907408533,0.20877037669578413,0.6873538816413973,NEAR BAY,187500.0
-1.3430288217509037,0.8717522388337392,1.052548135502402,-0.6190449387355906,-0.719509901154996,-0.7723873714414167,-0.6857835146792307,1.2526954800233538,-0.5407224302981869,-0.23120361411075238,NEAR BAY,326400.0
-1.3984926302701153,1.2719528156072124,0.6156870808600766,-0.27998686069523115,-0.5398540681729069,-0.5900786493227144,-0.6216501865115135,1.3645708843918927,-1.101472511843534,0.1839805556440689,NEAR BAY,339200.0
-1.3531131505725764,1.0160105862753412,1.3146647682877974,-0.5159316586941002,-0.6705128557962444,-0.6999750285438012,-0.6216501865115135,-0.0009765785688965285,-0.799281227752267,-0.26049182515357217,NEAR BAY,157300.0
-1.2976493420533648,1.0113570911965808,-1.3065015595661555,5.24400318100348,3.4942359996976387,3.670322842806398,3.8420294539616004,2.294234313464704,-1.3136541148133087,-0.16480877606289895,NEAR BAY,341600.0
-1.5094202473085385,1.006703596117817,1.838898033858588,-0.16471611968815014,0.024778549770801572,-0.17008706051654512,0.0068564295321145875,-0.26574195035330334,0.5272824600976072,-0.014537626153315055,NEAR BAY,332100.0
-1.3329444929292236,0.9880896158027722,-0.17066281749610931,-0.6915394281970751,-0.9201644678622644,-0.9649190125574293,-0.8679221666755473,1.8103394921598208,-1.4605454774390239,-0.4280044423526832,NEAR BAY,371200.0
-1.3581553149834165,1.2254178648195986,-0.5201516612099697,-0.08771886690607648,-0.48152425226963125,-0.5628175319965533,-0.5164715283164574,2.2913459639543285,-1.407598014224175,0.022122309830642308,NEAR BAY,320400.0
-1.3884083014484352,1.178882914031988,0.8778037136454719,0.2490878294739884,0.03877770558758774,-0.12578774486153335,0.07612042395324911,0.2598092894456597,-0.7179539746162311,-0.10664053193286735,NEAR BAY,126900.0
-1.3984926302701153,1.1742294189532243,0.09145381528928599,0.19460439329486023,0.4354204537298623,0.12808141023834177,0.33265373662411774,-0.37646201491769155,0.42413614623587126,0.11012540316746539,NEAR BAY,103700.0
-1.4842094252543527,0.9834361207240119,0.7030592917885417,0.09374249491366435,0.03877770558758774,0.1366005094027671,0.04790175955945357,0.5205309719155411,-0.3292130121368106,-0.060443176490997695,NEAR BAY,266900.0
-1.4438721099676468,1.257992330370928,-0.782268293995365,0.4796293114881504,0.022445357134670548,0.026704130181680222,0.029944427672492762,1.246084368921828,-1.197225764128231,-0.058501857474797955,NEAR BAY,243100.0
-1.3480709861617364,0.8717522388337392,1.4894091901447275,-0.039989575707832,-0.25753775920105265,-0.3975470082067017,-0.24454621688533665,1.0962753076503604,-0.8231769122208902,-0.08720051002115854,NEAR BAY,341700.0
-1.4287456167351338,1.081159517378,0.09145381528928599,0.8911818789899943,1.002386264309702,0.9655088581013527,1.1381683384106451,-0.270620051748604,-0.06637363856378183,-0.1515641106345282,NEAR BAY,129100.0
-1.4589986032001596,0.9927431108815327,-0.782268293995365,0.6156127637699413,1.0327177685794051,1.0643304084086866,0.8328936963323115,-1.4511205894113457,0.5836946819535161,0.1914607562972665,NEAR BAY,140400.0
-1.4489142743784869,0.9880896158027722,-1.4812459814230858,-0.9864704256956613,-0.985493861673933,-0.9521403638107913,-1.0295381536581947,-0.629481432026572,0.8751733388179516,0.12864198045547376,NEAR BAY,180400.0
-1.4892515896651854,1.0160105862753412,1.052548135502402,-0.6703764405903063,-0.553853223989693,-0.48699754943316775,-0.5857355227375919,-1.4136362313211412,0.9035096881632665,0.013772715869883233,NEAR BAY,237500.0
-1.3379866573400636,0.9927431108815327,1.4020369792162626,-0.18272717297050656,-0.36719781309921096,-0.46144025193989174,-0.3625515407139362,0.0792553522748631,-0.7685593440411946,-0.07824262010019178,NEAR BAY,235100.0
-1.413619123502628,1.062545537062955,2.013642455715518,-0.6568681506285391,-0.6681796631601135,-0.8090194978484456,-0.7242635115798609,0.1143648452120923,0.03317149218989179,0.11247756486911809,NEAR BAY,216700.0
-1.3984926302701153,1.0346245665903862,1.1399203464308671,-0.9211803575471194,-0.8221703771447612,-0.894210489492699,-0.896140831069343,-1.7576707507791822,1.8302864376505201,0.2586380258561727,NEAR BAY,187500.0
-1.277480684410012,1.0997734976930449,-0.17066281749610931,-0.024680180417829052,-0.4185280510940935,-0.4580326122741216,-0.3676822069673536,1.9150903010694333,-1.3529520026886461,-0.19335255451786298,NEAR BAY,305100.0
-1.5144624117193715,1.1137339829293293,0.004081604360820894,1.2608587476103597,0.48441749908861387,0.3776910157560042,0.6533203774627034,2.121318456110233,-1.4030055773375736,-0.22989694946525305,NEAR BAY,420800.0
-1.2875650132316918,0.9555151502514428,-1.4812459814230858,2.5346904910050165,1.8166704943194303,2.0056908660776864,1.997554935858055,1.6488486617575016,-0.9998931192755377,-0.14241036218711822,NEAR BAY,315500.0
-1.3833661370376023,1.0439315567479102,2.013642455715518,-0.06970781362372008,-0.3461990793740317,-0.4282157651986329,-0.3497248750803928,1.3931976373169461,-1.0208370878736976,-0.05721507995250619,NEAR BAY,327600.0
-1.4892515896651854,0.9880896158027722,1.926270244787053,-0.5010725397361561,-0.33219992355724554,-0.2552780521607985,-0.31894087755988854,-0.14667776498116394,0.8595191839823252,-0.09484546245834742,NEAR BAY,265000.0
-1.4438721099676468,1.0997734976930449,0.7904315027170068,-0.215597345210807,-0.03821765140473615,0.07696681525178972,0.03764042705261882,-0.7526534922579118,0.5303881544505148,-0.176623110170048,NEAR BAY,114200.0
-1.3631974793942494,1.1509619435594192,-0.6075238721384348,0.14867620742485138,-0.05221680722152231,-0.22631311500175236,-0.047015566128767824,0.6107758477286019,-0.7178102295640654,-0.05818705916279256,NEAR BAY,217500.0
-1.3934504658592752,1.0392780616691464,0.7030592917885417,-0.4758570651408571,-0.2785364929262319,-0.6795291905491804,-0.22402355187166717,-0.13916805625418815,0.9564112068552345,-0.17480224463080418,NEAR BAY,243100.0
-1.3379866573400636,0.9834361207240119,-0.782268293995365,0.5561762879381652,1.0723820433936326,0.6170777022763563,1.3716136529411356,0.002681997477578935,0.8179882272904483,-0.2800378447730087,NEAR BAY,166800.0
-1.3581553149834165,1.025317576432862,-0.3454072393530395,-0.15886252737138432,-0.4931902154502864,-0.4409944139452709,-0.46516486578228367,1.9664387368094396,-1.273478659602071,-0.1532454405882877,NEAR BAY,285800.0
-1.3984926302701153,1.1323479632443743,-0.17066281749610931,-0.1939840812719793,-0.4348603995470107,-0.46399598168921935,-0.4010315376145665,0.486769375416487,-0.972940619809352,-0.15690601686063765,NEAR BAY,203700.0
